,index,ID,Age,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Income,marital_Single,marital_Married,marital_Together,marital_Divorced,marital_Widow,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Customer_Days,Complain,MntTotal,MntRegularProds,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmpOverall,Response
2040,2040,5631,33,False,False,True,False,False,49767.0,True,False,False,False,False,0,0,92,4,4102,0,692,543,202,47,197,55,42,149,1,5,4,8,0,0
2041,2041,4974,54,False,False,True,False,False,83273.0,True,False,False,False,False,1,2,98,7,4321,0,1392,1290,433,89,650,16,102,102,10,4,6,9,0,0
2042,2042,8416,43,False,False,True,False,False,29009.0,False,True,False,False,False,1,0,19,6,3891,0,44,42,6,6,15,10,5,2,2,2,0,3,0,0
2043,2043,5454,45,False,False,False,True,False,45057.0,False,True,False,False,False,1,0,80,5,3889,0,50,47,37,0,7,3,0,3,1,2,0,3,0,0
2044,2044,4095,53,False,False,True,False,False,37150.0,False,True,False,False,False,1,0,80,7,4335,0,467,351,167,37,64,49,34,116,8,4,3,6,0,0
2045,2045,5474,54,False,False,True,False,False,43020.0,True,False,False,False,False,1,0,79,6,3890,0,223,180,45,7,99,4,25,43,3,4,1,4,0,0
2046,2046,4268,65,False,False,True,False,False,53154.0,False,True,False,False,False,0,1,50,4,3699,0,158,151,129,0,21,0,1,7,1,3,1,4,0,0
2047,2047,10701,51,False,False,True,False,False,65308.0,False,True,False,False,False,0,0,60,4,3970,0,1211,1177,713,0,264,120,80,34,1,7,8,12,2,0
2048,2048,3507,54,False,False,True,False,False,76467.0,True,False,False,False,False,1,0,44,6,4360,0,1575,1517,676,161,426,210,44,58,2,2,5,5,0,1
2049,2049,2079,77,True,False,False,False,False,81044.0,False,True,False,False,False,0,0,0,1,3863,0,1208,1182,450,26,535,73,98,26,1,5,6,10,0,0
2050,2050,626,73,False,False,True,False,False,32871.0,False,True,False,False,False,1,1,28,4,4156,0,43,38,22,2,12,0,2,5,1,1,0,3,0,0
2051,2051,4426,49,False,False,True,False,False,55801.0,True,False,False,False,False,1,1,35,7,3959,0,527,432,367,4,51,6,4,95,6,7,2,6,1,0
2052,2052,2591,65,False,False,True,False,False,76320.0,False,False,False,False,True,0,1,49,2,3686,0,932,897,526,35,214,69,53,35,2,6,3,4,0,0
2053,2053,10509,69,False,False,False,True,False,36927.0,True,False,False,False,False,1,1,46,8,3706,0,71,67,51,0,16,0,0,4,2,3,0,3,0,0
2054,2054,6382,71,False,False,True,False,False,48794.0,False,False,True,False,False,1,1,97,4,3682,0,54,39,25,0,11,3,0,15,1,1,0,3,0,0
2055,2055,6673,59,False,False,True,False,False,23478.0,True,False,False,False,False,0,0,51,8,4146,0,129,90,28,6,27,12,17,39,1,3,0,3,0,0
2056,2056,7441,51,False,False,True,False,False,71128.0,False,False,False,True,False,1,0,80,7,4310,0,1615,1584,958,159,447,20,0,31,3,2,10,12,0,0
2057,2057,1071,48,False,False,False,False,True,70179.0,False,False,False,True,False,0,1,10,5,4022,0,1034,901,532,88,168,69,44,133,3,7,3,13,0,0
2058,2058,10061,74,False,False,True,False,False,59462.0,False,True,False,False,False,0,1,29,7,4219,0,1088,892,724,17,143,0,8,196,2,9,2,12,0,0
2059,2059,7187,55,False,False,False,True,False,50943.0,False,False,True,False,False,1,1,52,3,4086,0,721,625,375,42,48,94,66,96,7,4,10,4,0,0
2060,2060,8775,55,False,False,True,False,False,38361.0,False,False,True,False,False,1,0,74,7,3863,0,137,123,39,0,56,20,8,14,3,3,1,3,0,0
2061,2061,1612,43,False,False,False,False,True,55212.0,True,False,False,False,False,1,0,82,6,4073,0,47,40,23,0,15,0,2,7,2,3,0,3,0,0
2062,2062,2345,42,False,False,False,False,True,70038.0,False,False,True,False,False,0,0,54,2,3926,0,1244,1114,587,54,348,71,54,130,1,4,4,8,0,0
2063,2063,322,46,False,False,True,False,False,42554.0,False,False,True,False,False,1,1,93,4,4212,0,41,41,29,1,11,0,0,0,2,2,0,3,0,0
2064,2064,10897,50,False,False,True,False,False,67445.0,False,True,False,False,False,0,1,63,6,4365,0,1174,1163,757,80,217,29,80,11,5,9,6,12,0,0
2065,2065,123,73,False,False,True,False,False,67046.0,False,False,False,False,True,0,1,92,2,4218,0,993,886,544,35,133,23,151,107,2,4,5,4,0,0
2066,2066,6103,76,False,False,True,False,False,42192.0,False,True,False,False,False,0,0,40,4,3975,0,100,93,40,15,15,17,6,7,1,2,1,3,0,0
2067,2067,7899,72,False,False,False,False,True,77610.0,False,True,False,False,False,0,1,70,7,4287,0,1680,1664,1245,33,332,21,33,16,2,4,7,4,0,0
2068,2068,10500,40,False,False,True,False,False,31761.0,False,True,False,False,False,1,0,96,5,3764,0,98,70,19,1,20,16,14,28,2,3,0,4,0,0
2069,2069,1655,45,False,False,True,False,False,34350.0,False,False,True,False,False,1,0,81,7,3932,0,48,37,16,3,15,2,1,11,1,1,0,3,0,0
2070,2070,2406,75,False,False,True,False,False,54591.0,False,False,True,False,False,0,1,63,5,4007,0,519,495,376,4,94,12,9,24,3,6,2,8,0,0
2071,2071,2712,68,False,False,True,False,False,71866.0,False,True,False,False,False,0,1,85,3,3865,0,715,682,184,178,178,103,39,33,1,6,3,10,0,0
2072,2072,5517,55,False,False,True,False,False,25293.0,False,True,False,False,False,1,0,51,8,3966,0,37,28,15,0,11,0,2,9,1,1,1,2,0,0
2073,2073,10643,37,False,False,False,False,True,42000.0,True,False,False,False,False,0,0,23,5,4214,0,653,618,124,83,267,85,59,35,2,5,2,11,0,1
2074,2074,2254,41,False,False,True,False,False,69520.0,False,True,False,False,False,0,0,95,5,4036,0,1455,1362,627,120,414,121,80,93,1,9,6,5,0,0
2075,2075,10281,54,False,False,True,False,False,64713.0,False,False,False,True,False,1,0,11,4,3821,0,602,548,180,60,241,13,54,54,2,5,5,7,0,1
2076,2076,6958,47,False,False,False,True,False,27889.0,False,True,False,False,False,1,0,42,6,4038,0,26,18,14,0,4,0,0,8,1,1,1,2,0,0
2077,2077,954,64,False,True,False,False,False,22123.0,False,False,False,False,True,0,0,77,5,3773,0,102,71,3,3,24,34,7,31,1,2,1,3,0,0
2078,2078,5079,53,False,False,True,False,False,52028.5,False,True,False,False,False,1,1,82,8,4162,0,97,88,71,1,16,0,0,9,4,2,1,3,0,0
2079,2079,10339,70,False,False,False,True,False,50943.0,False,False,True,False,False,0,1,83,6,4050,0,207,183,161,0,22,0,0,24,2,4,1,4,0,0
2080,2080,4643,51,False,False,True,False,False,27803.0,False,True,False,False,False,1,0,40,8,4351,0,176,127,8,26,46,38,9,49,2,3,0,4,0,0
2081,2081,3117,69,False,False,True,False,False,52028.5,True,False,False,False,False,0,1,95,7,3933,0,450,303,264,0,21,12,6,147,3,6,1,5,0,0
2082,2082,6497,64,False,False,True,False,False,51651.0,False,True,False,False,False,0,1,32,8,4278,0,433,341,293,6,23,13,6,92,4,6,2,5,0,0
2083,2083,5396,36,False,False,True,False,False,68487.0,False,True,False,False,False,0,0,48,4,4211,0,1366,1277,758,12,385,33,89,89,1,9,7,13,0,0
2084,2084,5250,81,False,False,False,True,False,50943.0,False,False,False,False,True,0,0,75,1,3921,0,1564,1438,532,126,490,164,126,126,1,5,5,11,1,1
2085,2085,1052,55,False,False,True,False,False,56796.0,False,True,False,False,False,0,1,24,7,4177,0,1001,964,656,38,161,62,47,37,3,8,9,7,0,0
2086,2086,2802,32,True,False,False,False,False,87000.0,False,True,False,False,False,0,0,61,2,4240,0,961,912,196,25,607,67,17,49,1,4,6,7,0,0
2087,2087,6343,65,False,False,True,False,False,79823.0,False,True,False,False,False,0,1,6,2,3769,0,1518,1475,835,73,380,114,73,43,1,6,9,7,1,0
2088,2088,6507,44,False,False,True,False,False,30828.0,True,False,False,False,False,1,0,16,3,3947,0,56,44,16,11,15,2,0,12,2,1,1,4,0,0
2089,2089,7901,53,False,False,False,True,False,34109.0,False,True,False,False,False,0,1,39,4,3914,0,22,18,9,1,5,2,1,4,1,0,0,3,0,0
2090,2090,4865,50,False,False,False,True,False,53367.0,False,False,False,True,False,1,1,2,7,3981,0,400,389,229,7,140,10,3,11,7,5,1,8,0,1
2091,2091,2686,55,False,True,False,False,False,22390.0,False,False,True,False,False,0,0,49,7,3930,0,26,21,0,1,4,15,1,5,1,1,0,2,0,0
2092,2092,3107,48,False,False,True,False,False,71322.0,False,False,True,False,False,0,1,31,2,3737,0,350,308,121,24,124,24,15,42,1,4,1,7,0,0
2093,2093,7734,31,False,False,True,False,False,79244.0,False,False,False,False,False,0,0,58,1,4236,0,1216,971,471,102,125,212,61,245,1,4,10,7,2,1
2094,2094,1146,75,False,False,False,True,False,49912.0,False,False,True,False,False,0,1,5,8,4339,0,874,832,520,8,223,32,49,42,4,10,5,7,1,1
2095,2095,11031,74,False,False,False,False,True,48699.0,False,True,False,False,False,1,1,90,5,4083,0,40,39,26,1,10,2,0,1,1,1,0,3,0,0
2096,2096,7428,49,False,False,True,False,False,80144.0,False,False,True,False,False,0,0,47,1,3951,0,1367,1259,240,132,445,250,192,108,1,3,7,8,0,0
2097,2097,975,68,False,False,True,False,False,54252.0,True,False,False,False,False,1,1,25,6,4076,0,264,220,178,4,26,8,4,44,5,4,1,5,0,0
2098,2098,1103,48,False,False,False,True,False,81929.0,False,True,False,False,False,1,0,60,6,4317,0,2053,1868,1486,55,278,49,0,185,2,4,4,10,2,1
2099,2099,3422,49,False,False,True,False,False,76068.0,False,True,False,False,False,0,1,67,6,4256,0,1376,1300,1115,12,128,33,12,76,1,2,3,4,2,0
2100,2100,1055,48,False,False,False,True,False,53204.0,False,True,False,False,False,1,1,40,4,3780,0,45,39,29,0,8,2,0,6,1,1,0,3,0,0
2101,2101,6544,75,False,False,False,False,True,67911.0,False,False,True,False,False,0,1,63,3,3717,0,976,976,529,0,356,63,28,0,3,6,7,11,0,0
2102,2102,1241,40,True,False,False,False,False,14796.0,False,True,False,False,False,1,0,1,9,4329,0,51,35,13,3,8,7,4,16,2,1,0,3,0,1
2103,2103,2909,50,False,False,False,False,True,78128.0,False,True,False,False,False,0,1,89,3,3809,0,1264,1228,934,24,230,16,24,36,2,8,4,6,2,0
2104,2104,5802,52,False,True,False,False,False,14188.0,False,True,False,False,False,0,0,40,6,4165,0,75,48,2,7,11,16,12,27,1,2,0,4,0,0
2105,2105,1407,38,False,True,False,False,False,20425.0,False,True,False,False,False,1,0,5,7,4287,0,57,40,4,12,5,3,16,17,2,2,0,3,0,0
2106,2106,6183,62,False,False,False,True,False,58646.0,False,True,False,False,False,0,1,3,4,4063,0,140,118,62,1,44,6,5,22,1,2,1,4,0,0
2107,2107,340,54,False,False,True,False,False,72967.0,False,False,False,True,False,0,1,1,5,4240,0,497,372,158,35,179,0,0,125,2,7,2,8,1,1
2108,2108,5991,75,False,False,False,True,False,48150.0,False,True,False,False,False,0,1,24,7,4065,0,266,219,173,2,39,3,2,47,3,5,1,4,0,0
2109,2109,3104,63,False,False,True,False,False,82332.0,True,False,False,False,False,0,0,89,2,4329,0,2006,1987,830,59,968,51,79,19,1,5,3,12,1,1
2110,2110,9729,69,False,False,True,False,False,58275.0,False,False,False,False,True,1,1,48,7,4071,0,615,551,189,10,253,56,43,64,6,8,2,7,0,0
2111,2111,1008,43,False,False,False,False,True,44953.0,False,False,True,False,False,0,0,31,6,4234,0,1021,897,728,17,133,11,8,124,1,7,3,13,1,0
2112,2112,11091,71,False,False,True,False,False,34587.0,False,False,True,False,False,1,1,68,4,3723,0,22,20,7,2,9,2,0,2,2,1,0,3,0,0
2113,2113,3969,50,False,False,False,True,False,43018.0,False,False,True,False,False,0,1,46,5,3919,0,133,69,35,4,17,7,6,64,1,2,2,2,0,0
2114,2114,1916,70,False,False,False,True,False,45736.0,False,True,False,False,False,0,1,92,7,4019,0,437,394,188,3,180,20,3,43,5,7,1,6,0,0
2115,2115,9907,55,False,False,False,True,False,66476.0,False,False,True,False,False,0,1,80,4,3886,0,1013,956,742,28,152,25,9,57,2,6,8,10,0,0
2116,2116,87,43,True,False,False,False,False,27733.0,False,True,False,False,False,1,0,16,7,3986,0,57,40,0,7,5,26,2,17,2,2,0,3,0,0
2117,2117,8659,72,False,False,False,False,True,69805.0,False,False,True,False,False,0,1,50,2,3838,0,1038,1018,750,71,174,13,10,20,2,6,8,11,0,0
2118,2118,6262,62,False,False,False,True,False,72217.0,True,False,False,False,False,0,0,93,2,4124,0,1573,1419,816,42,450,55,56,154,1,3,10,8,0,0
2119,2119,6147,53,False,False,True,False,False,25818.0,False,False,False,True,False,1,0,51,7,4298,0,28,19,5,2,8,2,2,9,1,0,1,2,0,0
2120,2120,8832,48,False,False,False,True,False,37509.0,False,False,True,False,False,1,0,24,7,4334,0,123,118,37,5,56,12,8,5,2,3,0,4,0,0
2121,2121,10067,48,True,False,False,False,False,25176.0,False,False,True,False,False,1,1,79,7,4002,0,13,8,4,0,4,0,0,5,1,1,0,2,0,0
2122,2122,7532,44,False,False,True,False,False,43586.0,False,True,False,False,False,0,1,26,8,4347,0,132,116,99,2,11,4,0,16,3,3,0,4,0,0
2123,2123,4915,68,True,False,False,False,False,53230.0,False,True,False,False,False,0,1,86,5,4374,0,732,503,176,72,98,136,21,229,4,5,2,12,0,0
2124,2124,2115,67,False,False,True,False,False,50116.0,False,False,True,False,False,1,1,68,5,3688,0,66,64,54,0,10,0,0,2,2,1,0,4,1,0
2125,2125,2088,52,False,False,True,False,False,84906.0,False,False,True,False,False,0,0,98,2,3947,0,1631,1555,997,15,414,99,30,76,1,5,6,12,3,0
2126,2126,2493,58,False,False,True,False,False,61286.0,False,True,False,False,False,0,1,34,5,4010,0,608,491,356,0,107,19,9,117,2,7,1,8,0,0
2127,2127,6292,38,False,False,False,False,True,82333.0,False,True,False,False,False,0,0,60,2,4135,0,1822,1805,1311,0,359,46,89,17,1,4,3,10,1,1
2128,2128,1631,59,False,False,False,False,True,65220.0,False,False,True,False,False,0,0,3,6,4343,0,1282,1270,890,63,292,0,25,12,4,8,4,7,0,1
2129,2129,10104,50,False,False,True,False,False,33590.0,False,False,True,False,False,2,1,65,7,3917,0,8,6,4,0,2,0,0,2,1,1,0,2,0,0
2130,2130,3006,48,False,False,True,False,False,30992.0,False,False,False,True,False,1,0,83,7,4112,0,43,41,17,0,14,7,3,2,1,1,0,3,0,0
2131,2131,3919,48,False,False,False,True,False,72309.0,True,False,False,False,False,0,0,64,3,4154,0,1931,1931,960,0,883,50,38,0,1,5,6,8,1,1
2132,2132,11181,75,False,False,False,False,True,156924.0,False,True,False,False,False,0,0,85,0,3983,0,8,7,2,1,2,1,1,1,0,0,0,0,0,0
2133,2133,642,44,False,True,False,False,False,16005.0,False,True,False,False,False,1,0,69,8,4363,0,103,56,1,3,2,20,30,47,3,2,1,2,0,0
2134,2134,4369,67,False,False,False,True,False,65487.0,False,False,False,False,False,0,0,48,2,3849,0,1169,1006,240,67,500,199,0,163,3,3,5,6,0,0
2135,2135,10127,59,False,False,True,False,False,58692.0,False,True,False,False,False,0,1,21,7,3763,0,395,384,301,11,61,4,7,11,1,8,2,4,0,0
2136,2136,271,55,False,False,True,False,False,40590.0,False,False,False,False,True,1,1,30,6,3949,0,258,221,154,0,50,6,11,37,5,3,4,3,1,0
2137,2137,4973,54,False,False,True,False,False,20587.0,True,False,False,False,False,1,0,39,7,3728,0,25,16,2,3,6,4,1,9,1,1,1,2,0,0
2138,2138,2948,70,False,False,False,True,False,62637.0,False,False,False,True,False,0,1,76,2,3799,0,185,180,104,12,48,4,12,5,1,2,2,5,0,0
2139,2139,2715,58,False,False,False,True,False,29435.0,False,False,False,True,False,1,1,11,9,4371,0,180,116,70,3,37,4,2,64,4,3,2,2,0,1
2140,2140,10432,50,False,False,True,False,False,19346.0,False,False,False,True,False,1,0,26,8,3829,0,22,20,2,0,9,3,6,2,1,1,0,3,0,0
2141,2141,9216,53,False,False,True,False,False,35788.0,False,True,False,False,False,1,1,34,6,3836,0,44,40,23,2,11,3,1,4,2,2,0,3,0,0
2142,2142,7124,56,False,False,True,False,False,36997.0,False,False,False,True,False,1,1,72,5,4192,0,94,67,43,4,12,8,0,27,5,2,1,4,0,0
2143,2143,9727,67,False,False,True,False,False,23539.0,False,True,False,False,False,0,0,13,6,3800,0,81,56,4,24,11,16,1,25,1,2,0,4,0,0
2144,2144,5136,51,False,False,True,False,False,65333.0,True,False,False,False,False,0,1,58,6,3842,0,798,768,654,7,92,0,15,30,7,9,4,8,2,0
2145,2145,9790,67,False,False,True,False,False,78499.0,True,False,False,False,False,0,0,12,4,3897,0,1334,1237,912,72,170,47,36,97,1,11,3,4,1,1
2146,2146,1818,53,False,False,False,False,True,29732.0,False,False,True,False,False,1,0,23,9,3775,0,38,34,25,0,8,0,1,4,1,2,0,2,0,0
2147,2147,1100,64,False,False,False,True,False,41275.0,False,False,True,False,False,1,2,33,5,3776,0,61,52,24,4,22,0,2,9,4,3,1,3,0,0
2148,2148,7873,51,False,False,False,False,True,63516.0,False,False,True,False,False,1,1,30,5,4037,0,300,295,141,11,114,15,14,5,4,4,1,7,0,0
2149,2149,10609,62,False,False,False,False,True,42769.0,False,True,False,False,False,0,1,15,4,3939,0,88,88,71,0,13,3,1,0,2,1,1,4,0,0
2150,2150,6950,66,False,False,False,True,False,49572.0,False,True,False,False,False,1,1,25,7,3875,0,54,53,35,1,16,0,1,1,2,2,0,3,0,0
2151,2151,7233,52,False,False,True,False,False,69209.0,False,True,False,False,False,0,0,4,4,4329,0,1782,1654,496,32,849,229,48,128,2,5,3,6,1,0
2152,2152,9481,48,False,False,True,False,False,17148.0,False,True,False,False,False,1,0,80,8,3831,0,68,52,9,9,11,13,10,16,4,3,1,3,0,0
2153,2153,7699,55,False,False,True,False,False,40590.0,False,False,False,False,True,1,1,30,6,3949,0,258,221,154,0,50,6,11,37,5,3,4,3,1,0
2154,2154,2711,48,False,False,False,True,False,30560.0,False,False,True,False,False,1,0,6,7,4046,0,31,24,9,1,5,4,5,7,1,1,0,3,0,0
2155,2155,8933,41,True,False,False,False,False,32146.0,False,True,False,False,False,1,0,16,6,3727,0,66,63,26,3,23,4,7,3,2,2,0,4,0,0
2156,2156,8726,60,True,False,False,False,False,41713.0,False,False,False,True,False,1,1,57,6,3740,0,174,149,77,8,44,10,10,25,5,3,1,4,0,0
2157,2157,1515,49,False,False,False,True,False,34176.0,False,False,True,False,False,0,1,9,3,3837,0,28,26,11,2,7,4,2,2,1,1,0,3,0,0
2158,2158,5186,69,False,False,False,False,True,58482.0,False,True,False,False,False,0,1,59,6,3788,0,731,724,576,7,115,19,7,7,2,7,4,9,1,0
2159,2159,10157,59,False,False,True,False,False,59686.0,True,False,False,False,False,0,1,78,4,3834,0,274,269,89,15,89,34,42,5,1,4,1,6,0,0
2160,2160,5667,60,False,False,False,False,True,60896.0,False,True,False,False,False,0,1,90,6,4305,0,1701,1548,1013,30,399,60,46,153,3,9,10,4,0,1
2161,2161,902,44,False,False,True,False,False,62994.0,False,False,True,False,False,1,0,74,6,3796,0,312,300,224,12,48,4,12,12,1,6,2,4,0,0
2162,2162,977,67,False,False,True,False,False,47320.0,False,False,True,False,False,0,1,10,6,4011,0,414,395,200,19,111,50,15,19,6,5,1,8,0,0
2163,2163,7313,75,True,False,False,False,False,74859.0,False,False,False,False,True,0,0,63,3,4070,0,1565,1492,570,73,614,133,102,73,1,6,5,11,1,0
2164,2164,7600,32,False,True,False,False,False,15253.0,True,False,False,False,False,1,0,13,7,3923,0,29,16,1,3,3,8,1,13,2,1,0,3,0,0
2165,2165,9706,50,False,False,False,False,True,31560.0,True,False,False,False,False,1,0,98,8,4049,0,94,87,62,1,20,4,0,7,2,2,1,3,0,0
2166,2166,2429,70,False,False,True,False,False,72071.0,False,False,False,True,False,0,1,4,2,4179,0,1338,1188,531,69,300,150,138,150,3,5,4,8,0,0
2167,2167,3520,34,False,False,False,True,False,91172.0,True,False,False,False,False,0,0,94,3,4138,0,1092,1036,162,28,818,0,28,56,0,4,3,7,4,1
2168,2168,10394,40,False,False,True,False,False,90000.0,False,True,False,False,False,0,0,91,1,3867,0,1479,1238,675,144,133,94,192,241,1,4,8,5,3,0
2169,2169,4548,43,False,False,True,False,False,41967.0,True,False,False,False,False,1,1,66,4,3897,0,54,39,23,4,10,0,2,15,1,1,0,3,0,0
2170,2170,9362,59,False,False,True,False,False,69263.0,True,False,False,False,False,0,1,14,6,3795,0,568,547,492,5,32,13,5,21,1,9,1,7,1,0
2171,2171,3968,54,True,False,False,False,False,65706.0,False,False,False,True,False,0,0,77,7,4045,0,1199,1070,918,10,129,13,0,129,1,11,3,12,3,1
2172,2172,4084,49,False,False,True,False,False,60934.0,False,False,True,False,False,0,1,41,4,3842,0,873,819,224,155,155,192,93,54,2,6,4,11,0,0
2173,2173,6721,73,False,False,True,False,False,71965.0,False,True,False,False,False,0,1,21,3,4014,0,1213,965,572,19,286,50,38,248,3,6,3,5,0,0
2174,2174,2829,69,False,False,True,False,False,65210.0,False,True,False,False,False,0,1,25,6,3790,0,731,703,626,0,70,0,7,28,2,9,3,8,2,0
2175,2175,1772,49,False,False,False,False,True,79174.0,False,True,False,False,False,0,0,2,2,4213,0,2043,1914,1074,37,518,193,92,129,1,5,6,7,2,1
2176,2176,1544,57,False,False,False,True,False,81380.0,False,False,False,True,False,0,0,51,2,4233,0,1893,1790,741,68,689,224,68,103,1,4,2,10,0,0
2177,2177,492,51,False,False,False,False,True,48432.0,False,False,False,False,False,0,1,3,8,4298,0,424,382,322,3,50,4,3,42,5,7,1,6,0,0
2178,2178,4377,53,False,False,True,False,False,52914.0,False,True,False,False,False,0,1,32,7,4217,0,575,348,254,10,44,30,10,227,2,7,3,3,1,0
2179,2179,4541,69,False,False,True,False,False,38946.0,False,False,True,False,False,0,1,84,5,3927,0,257,216,116,6,82,6,6,41,2,3,1,6,0,0
2180,2180,1321,50,False,False,True,False,False,26067.0,False,True,False,False,False,1,0,49,8,3916,0,56,44,22,2,18,0,2,12,3,3,0,3,0,0
2181,2181,8858,52,False,False,False,False,True,44325.0,False,True,False,False,False,0,1,69,8,4158,0,542,537,516,0,21,0,0,5,4,8,2,7,1,0
2182,2182,3266,60,False,False,True,False,False,42523.0,False,True,False,False,False,0,0,96,2,3746,0,125,90,14,36,11,3,26,35,1,1,1,4,0,0
2183,2183,11187,46,False,True,False,False,False,26487.0,True,False,False,False,False,1,0,23,5,4084,0,69,46,2,8,10,12,14,23,3,2,1,3,0,0
2184,2184,8207,67,True,False,False,False,False,53233.0,False,True,False,False,False,0,1,18,4,3782,0,40,40,28,0,9,3,0,0,1,1,0,3,0,0
2185,2185,9723,64,False,False,True,False,False,67716.0,False,True,False,False,False,0,1,8,5,4214,0,1016,960,530,142,217,62,9,56,4,7,4,13,1,0
2186,2186,2666,52,False,False,False,True,False,76234.0,False,True,False,False,False,0,1,21,3,3822,0,907,866,519,50,167,130,0,41,1,8,3,11,1,0
2187,2187,5721,68,False,False,False,False,True,84117.0,False,True,False,False,False,0,0,60,2,3728,0,1566,1540,611,76,749,59,45,26,1,7,10,6,1,0
